Date,ABC,ALK,ARMK,CNP,DRI,EIX,EXPE,FANG,FCX,GME,HES,LNG,LYV,NCLH,NTNX,NTRA,NVAX,PCG,PLUG,RUN,SLB,SNAP,TRGP,TSLA,VST,W,WOLF,WYNN
2018-04-17,0.025571702151627962,-0.0033737156877778895,0.010587612493382803,0.003694126339120807,0.005283867341203008,0.0119472459270753,0.011817515573470105,0.027385752688172005,0.007709251101321701,0.009413468501086042,0.0016002844950213646,0.011247803163444647,0.01247077162899446,0.00823353293413187,0.03594832428384209,0.02443609022556381,0.04494382022471921,0.0265409080938801,0.042553191489361764,0.0139049826187716,0.0020431990659661725,0.020576131687242816,0.013078902229845646,-0.012087496995295544,0.01637107776261959,0.03613726085636193,0.012376237623762387,0.010333863275039823
2018-04-18,0.01878295254833029,0.015079242960455597,-0.004452592980618175,-0.0011041589988959322,0.0038022813688214363,-0.006593069610548841,-0.0015391579900407848,0.03924775143090753,0.04808743169398899,-0.020086083213773254,0.028226522279424904,0.017031630170316392,0.010520913523223152,0.028767631774313296,0.0032532080245797346,0.015596330275229331,-0.032258064516129115,-0.007478632478632341,-0.005102040816326481,0.04114285714285715,0.02446839498980502,-0.01545698924731187,0.016507936507936583,0.019673954603913968,-0.0004474272930649059,0.02110199296600257,0.007334963325183574,0.011854183057959489
2018-04-19,-0.011428571428571455,-0.006821282401091477,-0.013417521704814472,-0.005895357406042745,0.0,-0.002623861707053532,0.009883931809938407,0.014004720692368133,0.020333680917622443,-0.01024890190336758,0.004834254143646355,0.0015379357484619494,0.0022854240731333686,-0.00847916290817241,-0.006485317960727821,0.0018066847335138636,-0.04444444444444451,0.0010764262648008671,0.0,-0.021953896816684915,-0.000852999715666769,0.012969283276450527,-0.017905475744326438,0.022941878302369156,-0.009847806624888045,-0.008036739380023028,-0.0004854368932039055,-0.006531543206676593
2018-04-20,-0.019849492856363726,-0.001984126984126866,0.006666666666666599,-0.011119347664937052,0.014371657754010503,-0.007737542556484067,-0.014366525994433,-0.003724394785847185,-0.01073071027082273,-0.047337278106508784,-0.006701030927835028,-0.014673263948131732,-0.005573853559665554,0.01255458515283836,-0.0203082502266545,-0.01172227231740297,-0.005813953488371992,-0.016559139784946275,-0.015384615384615441,0.04040404040404044,-0.014940239043824688,0.02425876010781658,0.008903964384142427,-0.03279125566515595,-0.010849909584086936,0.01142939814814814,-0.0206410879067509,0.004487346725802199
2018-04-23,0.009680649827528587,0.05688943263495938,-0.00026490066225159925,-0.027736131934032904,0.0,-0.0018714909544604863,0.005648173453584704,-0.0012461059190030932,-0.02840909090909094,0.024844720496894235,0.01262757308424134,0.00969696969696976,0.021910828025477613,0.019766397124887813,-0.0031464001480658865,0.0036496350364962904,-0.029239766081871288,-0.003498797288432054,-0.01041666666666663,-0.04854368932038833,-0.004622273580817682,0.022368421052631593,0.008405127127547818,-0.02367006615214995,0.020566727605118906,0.04763267057645537,0.0012397718819738834,0.00379201080463365
2018-04-24,-0.006612298875909084,-0.055708291130082355,-0.0010598834128245915,-0.022359290670778798,-0.007138934651290452,0.012031249999999938,0.0035329287073104787,-0.019572676232064934,-0.14513556618819778,0.015909090909090873,-0.015203279808677861,-0.03018350197221753,-0.007728745948641258,-0.011277533039647625,-0.025064983290011167,-0.00454545454545463,-0.048192771084337394,0.016019310950186494,-0.021052631578947323,0.006802721088435382,-0.009142359599477512,0.005791505791505891,-0.035632423421546155,0.00031760595687613247,-0.0022391401701745695,-0.06103222282905518,-0.025260029717682042,-0.016766714965845586
2018-04-25,0.01431107166629686,0.017315353968740288,0.010875331564986546,-0.017350157728706517,0.007964601769911539,0.0010807472595337764,-0.02112294638021306,0.0001590710252126204,-0.04415422885572129,0.0037285607755406236,0.02931483087597586,0.022104332449160102,-0.008291457286432102,0.0048119764747818206,-0.03618358407922295,0.005479452054794498,0.037974683544303556,0.0008639308855293848,-0.010752688172043001,0.012387387387387427,0.012009373169302728,-0.06973768394113888,0.010155574762316322,-0.009772101883863682,0.008976660682226134,-0.018903591682419618,-0.0027947154471544833,-0.03742105263157902
2018-04-26,0.007109263917751241,-0.00738062961289343,0.001836788244555132,0.007624398073836192,0.01898595258999114,0.0058605798889572736,-0.019273330874216232,0.008906560636182892,0.016916070266753458,0.015601783060921193,-0.015166835187057748,0.01764705882352957,0.020268558398784053,-0.023589925505498544,0.030428769017980528,0.015440508628519423,-0.012195121951219523,-0.0010789814415193,0.010869565217391353,0.010011123470522687,0.005354558610709104,0.011004126547455195,-0.002566844919786093,0.017065089600627026,0.005338078291815096,0.004149992589298934,0.025732484076433026,0.007490841489419919
2018-04-27,0.010751520417028537,0.001820940819423189,-0.01781037192247248,0.014336917562723928,0.017124394184168112,0.008739650413983613,0.08199341795956738,-0.008039725703476108,-0.019833653230966086,0.013899049012435993,-0.030971937029431795,-0.011390683441006466,-0.01763099081201891,-0.00544959128065392,-0.0490891658676893,-0.008944543828264706,-0.024691358024691246,0.007344998919853074,-0.021505376344086002,0.018722466960352513,-0.005613934072261406,-0.03197278911564616,0.0158696118378725,0.030107187894073073,0.00619469026548658,-0.01682656826568263,-0.05017386984600092,0.004613046781721586
2018-04-30,-0.026754056086816358,-0.016510148439866534,-0.0029333333333333433,-0.005496662740478997,-0.016730199068191398,-0.004103967168262779,0.0006083253671678168,0.020659515295987196,-0.007180156657963455,-0.015151515151515138,0.006357054564718245,0.0001719690455717071,-0.0022750252780587843,-0.023378995433789962,0.02016535591853197,0.004512635379061436,-0.012658227848101333,-0.011366073343341165,0.005494505494505475,-0.00324324324324321,-0.007527504342790925,0.007027406886858767,-0.008444162972345293,-0.0005950862875115925,0.004837291116974729,-0.06470499924936202,-0.024058577405857817,0.005834368753713903
2018-05-01,-0.015235151247515955,0.007854612659787374,0.0010698047606312322,0.0043426766679828255,0.004738315744130972,0.0,-0.014243529616119521,-0.0027247956403269047,-0.017094017094017144,0.0146520146520146,0.011580979119143686,0.009800550206327419,0.007093995439574341,0.007293809612866964,0.026092113065823153,0.008086253369272267,-0.0064102564102563875,0.0036876355748374223,0.016393442622950838,-0.015184381778741929,-0.002333722287047757,-0.013956734124214831,-0.006174153715137298,0.020483157536577146,0.0,0.046067415730337125,0.04394426580921751,0.030399054729040254
2018-05-02,0.03340807174887894,-0.03132640586797064,-0.012289607266898206,0.0007861635220125507,-0.01404072883172569,-0.028846153846153744,0.0081938325991191,0.006401249024199807,0.01070234113712365,-0.028880866425992857,-0.0006938421509106174,0.016856802315681874,0.00905660377358486,-0.03397697734868177,0.003660181082643099,0.0035650623885916666,0.032258064516129004,-0.008644910309055676,0.005376344086021501,-0.0022026431718060735,0.0038011695906432497,-0.2193913658881813,0.016066838046272514,0.004101093624966579,0.006126914660831373,0.13656590455731155,0.010523613963038914,-0.0042741725306228995
2018-05-03,-0.07387719678889126,-0.007414418678024948,-0.009737625101433611,-0.003142183817753441,-0.0017393194912490584,-0.006443501493006543,-0.027527746220396776,-0.01869376357430952,0.006618133686300487,-0.04609665427509291,0.0031244575594515656,-0.012391158740790442,0.007978060334081327,-0.017874303286565474,0.011708253358925225,-0.000888099467140302,-0.025000000000000022,-0.03270111183780244,-0.016042780748663166,-0.01876379690949226,-0.013690649577628888,-0.005439709882139487,-0.023824583596879667,-0.05545409264486134,0.0065245759025664984,0.0283515593357635,0.021590043180086393,0.0030885201277286445
2018-05-04,0.011713716762328685,-0.00190718372536558,0.01693526358918329,0.03979511426319937,0.010889687465969633,0.007434356216387217,-0.01042415528396834,0.006244565646984279,0.01380670611439827,0.013250194855806807,0.01591970929226516,0.05900305188199395,0.12540192926045024,0.008023483365949158,0.031872509960159334,0.01333333333333342,0.03846153846153855,0.011494252873563315,-0.016304347826086918,0.01012373453318327,0.01580035440047256,-0.016408386508660167,-0.005831533477321682,0.03388996308665848,-0.00561797752808979,0.05198897203623476,0.0174042764793636,0.0041227429287129524
2018-05-07,-0.01945119833275455,-0.018312101910827994,-0.00483481063658342,0.009094353921940135,-0.009910589249165214,-0.009420631182289085,0.007537232110425007,0.023095051060487037,-0.01037613488975353,-0.00846153846153841,0.008686765457332601,0.0004803073967338811,-0.009450549450549461,-0.023296447291787925,0.02445302445302433,0.03771929824561404,0.0,-0.005793226381461736,0.03314917127071837,0.03897550111358572,0.0061055385957260455,-0.004633920296570837,0.01129698023028447,0.029514774388792686,0.034332898739678264,0.02533383252215149,0.0009775171065493637,-0.0025986175354710817
2018-05-08,0.0,-0.0003244120032440678,0.05937921727395423,-0.0030041306796845246,0.003916875204003967,-0.031383737517831745,-0.003695358269490745,0.03439803439803435,0.002621231979030192,-0.007757951900698279,0.028537656197230588,0.0017602816450632552,-0.04504104725981806,0.006758099781355442,0.02566403445800436,-0.008453085376162295,0.0,-0.041461228148812035,-0.016042780748663166,0.010718113612004254,0.004768097095795509,0.02141527001862209,0.018259935553168738,-0.0026422697096806225,-0.026470588235294024,0.028846153846153966,0.00244140625,-0.0008337241415246055
2018-05-09,0.00035423308537008147,-0.020120071393801786,-0.045350318471337636,-0.010546139359698725,-0.004660236263140716,-0.011291114383897849,0.015198118328206833,0.013361045130641402,0.024836601307189454,0.01094605160281481,0.02364143818748987,-0.0031948881789137795,-0.003949814126394058,0.010069101678183534,0.023622047244094446,0.023017902813299296,0.05555555555555558,-0.004208557400046775,0.08695652173913038,0.042417815482502785,0.019269485188380564,0.003646308113035568,0.004008438818565496,0.016160545749577704,-0.007768666378938471,-0.015260854134626856,0.012664393570384735,0.03890482398956974
2018-05-10,0.009560906515580836,0.002815035601920979,0.013077128369362256,0.014084507042253502,-0.005444250871080136,0.021350546176762686,0.015237925503475358,-0.049296806328743226,0.03443877551020402,0.007733952049497228,0.015236567762630271,-0.0068910256410256165,-0.0016328434802892478,0.004691164972634887,0.010769230769230864,-0.00666666666666671,-0.06432748538011701,0.018548955153791846,0.010000000000000009,0.16988809766022372,0.003386004514672747,0.0,0.010086152553057337,-0.005963825973602788,-0.003479773814701992,0.004925516578568212,0.013708513708513781,0.011545605140304005
2018-05-11,0.015783935461241683,-0.0004953764861295173,0.0010537407797681642,0.0015015015015014122,-0.011057587037442529,0.0093988008426511,-0.00017554638813310763,-0.04599738038369672,0.0030826140567201676,-0.024558710667689887,-0.009162717219589278,0.006777472970792342,-0.0065420560747662115,0.0011673151750972721,-0.0005073566717402889,-0.016778523489932806,0.03750000000000009,-0.0013831258644537714,0.06930693069306937,-0.07043478260869573,-0.0005624296962880582,0.0027247956403269047,0.0010401497815684113,-0.012982755229165255,0.0013094718463553257,0.01267184698147017,-0.0016607354685647113,-0.029080442657932526
2018-05-14,0.004604051565377576,-0.007929952089872905,0.0,-0.007121439280359909,-0.03719694453669875,0.0006421576497028791,0.006408568167851847,0.003392020675173635,-0.004302397049784856,0.04327301337529499,0.006536989795918435,0.005129027087674265,0.00470366886171214,-0.0007773027594247806,-0.02994923857868026,-0.021331058020477855,0.018072289156626287,-0.0020775623268698418,0.01388888888888884,0.018709073900841977,0.00731570061902076,-0.005434782608695565,0.01517040731504582,-0.030193316946788062,0.006974716652136115,-0.0115688820682327,0.005941064638783189,-0.020546894965499662
2018-05-15,-0.018446379468377683,-0.02164862614487917,0.003947368421052699,-0.016232540581351484,0.0037944118661608073,-0.012514038183860099,-0.005582693649685999,0.0345299420476497,-0.014814814814814725,0.018853695324283493,0.0052273087280214625,-0.00510285440918512,0.027621722846441932,0.0056398288603656255,-0.0024420024420024333,0.01046207497820384,-0.011834319526627168,-0.006476983576220063,-0.0182648401826484,-0.0036730945821855654,0.0,-0.030054644808743203,-0.002865916069600849,-0.026680823372264295,0.0017316017316015841,0.010271109518690924,0.032128514056224855,-0.003705056619527247
2018-05-16,0.0037352632193299318,0.005957446808510625,-0.0002621231979029748,-0.02148887183422865,-0.0009163802978235935,-0.0021121039805035435,0.013947368421052708,0.028009025130319776,0.04260651629072676,0.002960769800148144,0.00236369366530087,0.005770155473633576,-0.0015945330296127658,0.01527750918584414,0.0027976919041792225,0.008628127696289845,0.0718562874251496,-0.008614668218859256,-0.018604651162790753,-0.019354838709677358,0.02108938547486039,-0.0065727699530516714,-0.0024635598439745054,0.008093461890351206,-0.002592912705272399,0.005437995034873966,0.004806591897459356,0.008328095537397884
2018-05-17,0.01255959995348288,-0.008460236886632777,0.0015731515469323831,-0.008235294117647118,-0.014675533134602126,-0.003256268316509381,0.0006921013928540276,0.03125709528494669,0.008413461538461675,0.005166051660516535,0.024524445841848763,-0.010199203187250983,0.013689253935660561,-0.00019047619047618536,0.016564952048822912,0.007698887938408783,-0.03351955307262555,-0.008454673555659875,0.004739336492891155,0.020676691729323293,0.018054985638079613,-0.000945179584120992,-0.0004116073266104969,-0.006771851438145737,-0.008665511265164572,0.008348030570252796,0.01480637813211838,-0.01314217443249699
2018-05-18,-0.026415527736304067,-0.006655290102389078,-0.005235602094240899,0.0015816528272043495,-0.010239702117756488,0.0004900359359687467,-0.005187170398547658,-0.0123293703214441,0.005363528009535212,-0.08516886930983836,-0.00782568666564376,0.01046530349380137,-0.0027008777852801646,0.009144598971232654,-0.0010291595197254866,-0.011035653650254607,-0.005780346820809301,0.013263855992420748,0.0,0.011049723756906271,-0.0018809619776971598,0.0009460737937558861,-0.004735433395099742,-0.02713151050818874,0.005681818181818343,-0.0004664179104478805,-0.0044893378226710245,-0.005000526371196856
2018-05-21,-0.00507254925091416,-0.004638378285518052,0.015789473684210575,-0.004342676667982603,0.01363743240065829,0.005224489795918386,0.011210567480663958,0.016198543617179206,-0.010669828097213951,0.02568218298555358,0.00943396226415083,0.0031867431485022024,0.012412547957571629,0.00660751368699275,-0.026957417582417542,0.007725321888411907,-0.0348837209302324,0.010051425899953337,0.04716981132075482,-0.006375227686703178,0.009960963790550448,0.012287334593572785,0.008067852709970902,0.027707535582689236,0.0,-0.002216518898740083,0.026832018038331462,0.027244352748241107
2018-05-22,0.0020156509366848763,0.004142216085605943,0.0090673575129534,0.007533703409992043,-0.0032475063790303738,0.00503491960370317,-0.0006015812994155656,-0.033123720386077804,0.028759736369083244,-0.00860719874804372,-0.02221541290026041,-0.010482846251588351,-0.009362460989745913,-0.0026256564141035055,-0.004764425622022284,-0.006814310051107331,0.018072289156626287,0.00971997222865073,-0.03603603603603611,-0.00274977085242889,-0.017326402772224414,0.0028011204481792618,-0.004104247896572821,-0.03332278814721079,0.009126466753585305,-0.010171869519466914,-0.004830917874396157,-0.00154495828612633
2018-05-23,-0.006508105549639209,0.004125128910278386,-0.0020539152759949664,0.017709563164108655,-0.0026762857807773877,0.007595345830639921,-0.009115143176541385,-0.01958708311275814,0.01048340128130465,0.003946329913180779,-0.01096834848010031,0.009149277688603519,-0.008550855085508458,-0.0062053403535162754,-0.0021276595744680327,-0.018867924528301994,0.00591715976331364,0.005042402016960823,0.0,0.0009191176470588758,-0.0037976400379764463,-0.008379888268156388,-0.0004121162167731729,0.014763099523653622,0.00043066322136087187,0.009803921568627416,-0.003309796999117376,0.0037652155972767165
2018-05-24,0.0015483563601716988,0.02482026703183826,-0.0020581425263699327,0.011987625676720848,0.014467390036168482,0.004330392943063366,0.015273800225635625,-0.03586855908670161,0.0017291066282418832,0.0015723270440251014,-0.011406844106463865,-0.019087004930809504,-0.012709940989559687,0.015515610217597064,-0.016346837242359635,-0.006118881118881148,0.0117647058823529,-0.00045610034207532735,0.004672897196261516,0.011019283746556363,-0.03036078965282507,-0.0046948356807512415,-0.025149453720882287,-0.004371663023614136,0.03659061558329735,0.012048192771084265,0.003099402258135875,-0.004932942808694385
2018-05-25,0.016648828635985158,0.03340571237681633,-0.0015467904098994678,-0.007260221627818142,0.01069580218516375,0.005748961992973589,0.007180100863321659,-0.037122969837587005,-0.017261219792865434,-0.005494505494505475,-0.05192307692307696,0.007945516458569779,-0.002988505747126502,0.0085708962176263,-0.051661849710982644,0.021987686895338587,-0.023255813953488302,0.018936801277663617,-0.08372093023255811,-0.009082652134423275,-0.036787419264251664,0.010377358490566202,-0.01057305984351875,0.0035990642432968123,-0.005398671096345509,0.03848821081830778,0.011917898918561098,0.00289181513038983
2018-05-29,-0.03415604164229735,-0.021011798933247117,-0.005680351148980134,-0.005388760585065433,0.002275830678197588,-0.010955859002858004,-0.004837477722142047,0.00540091400083087,-0.025175644028103017,0.029992107340173657,0.004563894523326617,0.01850064350064362,-0.010606409960802421,-0.024385738038056548,-0.010857142857142899,0.000860585197934638,-0.011904761904761862,-0.051948051948051854,-0.010152284263959421,0.008249312557286892,-0.00772594752186595,-0.014939309056956174,-0.0038469758495405237,0.01760803299264846,0.0025052192066807866,0.012576516416249461,0.032061068702289974,-0.004222233664589958
2018-05-30,0.01889306043357153,-0.004787848770018144,0.015320695923136896,0.010835913312693624,0.01010445049954578,-0.00032107882485143957,0.006396042981408945,0.014876033057851235,0.028228228228228458,0.028352490421455823,0.025744573447753716,0.05796872531985464,0.00978792822185981,-0.0007574323044877707,0.047371461582900176,0.009458297506448776,0.0060240963855420215,0.01771374586679264,0.0,0.045454545454545414,0.02071397091229632,0.03981042654028433,0.03733104484016314,0.028051874823794787,0.010828821324448068,0.04000879314134975,-0.002324598478444573,0.011789647861833563
2018-05-31,-0.023653869012242867,0.008792302587923073,-0.007161125319693151,0.0003828483920367276,-0.0175340002247949,-0.001766500722659492,0.025591051605796,-0.016612377850162785,-0.012850467289719725,-0.016393442622950838,-0.008858267716535417,-0.005374738727978445,-0.016155088852988553,-0.00814856926283869,-0.017282588711160063,-0.006814310051107331,-0.0239520958083832,0.005569737758180482,-0.04102564102564099,0.05217391304347818,-0.011658031088082943,0.03828623518687335,0.005791106514994926,-0.023961332784862233,0.010712814173877261,-0.023990699640668023,-0.012497352255878114,0.0017376194613378804
2018-06-01,0.014609203798392922,0.0008222331853313669,-0.006439979392065975,-0.017986988136241777,0.012469969111085666,-0.021235521235521082,-0.00834503842022638,-0.04355746936071547,0.013017751479290185,0.03939393939393954,0.022840119165838946,-0.009306514560192158,0.022050199390100778,0.016048910966755647,0.06117867165575297,0.002572898799313883,-0.00613496932515345,-0.024463420263097002,0.010695187165775222,0.014049586776859524,0.0042230959662150624,0.021071115013169495,0.0032901501130988553,0.024900783198117393,-0.0077456176110884956,0.02858689767190037,0.01501501501501501,-0.017907249630120914
2018-06-04,0.011759059275257888,0.015773907328294534,0.0023334197562872028,-0.0011691348402183,0.0019209039548022666,0.002465483234713961,-0.009498416930511566,-0.032900432900432874,0.005257009345794428,0.03790087463556846,-0.015695792880258908,-0.002272727272727315,-0.001147578609134614,-0.002820609251598327,0.004760225669957707,-0.02309666381522668,-0.01851851851851849,-0.0063875088715401596,-0.01058201058201047,0.004074979625101838,0.0015951276102088574,0.05932932072227004,-0.0016396802623488416,0.016859708039202337,-0.002875924404272867,0.032740288451415855,0.015004226542688182,-0.050233766233766186
2018-06-05,0.005574003795066673,-0.0093820769977353,0.012415933781686705,0.001170503316426208,0.0066538851922859354,-0.0063944909001475425,0.010935397039031125,-0.0013428827215756778,0.02556653108657736,0.02528089887640439,0.004109814236396447,0.0015186028853455547,0.003216911764705621,-0.042051668866679326,0.0005264081417792887,0.021015761821365997,0.0062893081761006275,-0.0004761904761905189,-0.0267379679144385,0.0405844155844155,-0.00883162009555527,0.0495129870129869,0.00143707657565173,-0.018905439104940358,0.00453234445817885,0.023853211009174258,0.02206953987091409,-0.03254389323415208
2018-06-06,0.027833470928175563,0.012573481384715812,0.007920286152274025,-0.0175370226032735,0.01848532377324652,-0.028052805280528115,0.018555500083208498,0.006006275212909085,0.031161473087818692,-0.012328767123287676,0.008022265880812007,-0.009552691432903826,0.027943197434723066,0.014763779527559029,-0.014380918975797963,0.07289879931389365,0.006250000000000089,-0.01977131967603618,0.0219780219780219,-0.01950078003120126,0.006281040023371487,0.015467904098994678,-0.00020500205002049743,0.09744787551952738,0.009433962264151052,0.04749103942652333,0.0038704420452229105,0.014868837630031662
2018-06-07,-0.00631095811818716,0.002580228995323397,-0.003295310519645156,0.007933359777865912,0.005389946100539111,0.013921901528013647,-0.016910383138632357,0.016931028337194842,-0.014835164835164782,0.004854368932038833,0.012343673867142968,0.0015309246785060182,0.0062388591800355275,0.0077594568380214834,-0.006227758007117501,-0.02078337330135893,0.0,0.012636695018226174,-0.005376344086021501,-0.023070803500397807,0.010306285382493785,-0.030464584920030457,0.019479188025425476,-0.010672926447574227,0.002438033319788868,-0.03383708772930316,0.0093344155844155,-0.01816054815887691
2018-06-08,-0.0058891454965357415,0.0025735885475308695,-0.007375381485249188,-0.0023612750885477762,0.000547045951859948,-0.0018419290020094126,0.004570383912248621,-0.001402032947774412,0.005577244841048712,0.002760524499654915,-0.007861382961655616,-0.00045857535921733916,0.015500442869796238,-0.0038498556304139564,0.006087735004476125,0.0032653061224490187,-0.006211180124223725,-0.005279577633789279,0.00540540540540535,0.03338762214983704,-0.002442528735631999,0.027494108405341722,-0.008246178600160858,0.004966939795627789,-0.004458856911228382,0.03698967043777657,-0.015480498592681968,0.010609929078014169
2018-06-11,0.01382274364037639,0.008663564896518539,-0.004868050217781139,-0.005128205128205221,0.009404045926735938,-0.0112397248783761,0.022582513028372997,-0.0011407511407510729,0.0088740987243483,-0.01651754989676535,-0.0006468305304011546,0.005964214711729587,0.005451373746184096,0.010048309178743997,0.0030254493682149164,0.009764035801464788,-0.018750000000000044,-0.04077201447527157,0.037634408602150504,-0.003940110323088941,0.006337318162177752,0.006880733944954143,0.026972216588927234,0.04545740729081427,-0.01913680781758953,-0.013660942984536573,0.00020420665713705155,0.015158320233550349
2018-06-12,0.00870760769935841,-0.009384444090981381,0.013130792996910445,0.02735923869944501,0.005633192503520679,0.010010179843909173,0.006228765571913986,0.04436440305719058,-0.018141836173721893,-0.01679496151154647,-0.02152103559870544,-0.014138035877166444,0.0015181088700932932,0.00880045915439065,0.0761178140525196,0.03384367445608372,0.07006369426751591,-0.011820925553319928,0.041450777202072464,0.067246835443038,-0.01817661371117807,0.018982536066818545,-0.03672985781990523,0.03212887684432397,0.004566210045662045,0.04010772338174484,0.015108207431604681,-0.00790841721048563
