Date,AMGN,ANET,BIIB,BIO,BKNG,DKS,EBAY,EXEL,FFIV,HOLX,HPQ,INTU,LOGI,LPX,LRCX,META,MU,NTAP,NVDA,REGN,RHI,STLD,SWKS,TPL,TXN,VRTX,WBD,WSM
2018-04-17,0.0204224530283581,0.07250250584697637,0.006233134430466247,0.00972799755846343,0.03134613825306798,-0.019595645412130658,0.010450360786265378,0.06225490196078454,0.02202898550724619,0.026001591934200263,0.009153318077803174,0.03251568739304034,0.008969210174029518,0.021710526315789513,0.043134365020879306,0.02323606139659029,0.011810261374636921,0.01874908451735746,0.026126172826706817,0.013922061596480129,0.007254935043023547,0.029777777777777903,0.017599508850915768,-0.012896678966789699,0.01826086956521733,0.03963453056080679,0.015811965811965756,0.007021891780256029
2018-04-18,0.0013151875571821847,0.006619937694704037,0.012389046270065984,-0.0018512921263412752,0.008458546646872955,0.013642131979695327,0.02807190347205113,-0.011536686663590201,-0.00428562425159118,0.012671321437806915,-0.0009070294784579991,0.0010497237569060403,0.0017248242006102643,-0.018673535093367666,-0.04031460462487635,-0.013636902644373228,0.033486414083429006,-0.004744787922357996,-0.004917066599309461,-0.003843411957970444,0.012562814070351758,0.020716443677168517,-0.004927099044746197,0.01813050223360313,-0.00037954265110551333,-0.009879386629492615,-0.010938157341186305,0.01702214930270718
2018-04-19,-0.012449317571812002,-0.00823210831721466,-0.0074991605417303875,-0.007305348423483071,-0.009928460056865096,-0.016901408450704203,0.008622754491018014,-0.01540616246498605,-0.0014557883410343253,-0.014044943820224698,-0.0167952791647753,-0.009823941718637874,-0.0037086092715231667,-0.007545931758530244,-0.06566226628061056,0.010459245010819851,-0.04795408257730038,-0.0030338052585956454,-0.031018902408068705,-0.017299853760229023,0.0016542597187758634,-0.003171247357293794,-0.05133387227162489,0.002717042095794042,-0.0385382059800663,-0.023322722820763975,-0.005529561888558132,-0.006452913893930212
2018-04-20,-0.007922280691609385,0.016678888490162747,-0.011277347567852036,-0.006024555784336139,-0.012774728455962392,0.007959248646927763,0.0021372595582997977,-0.010431484115694611,-0.0050709939148071426,-0.008029008029008078,-0.006001846722068271,-0.007134496404882729,0.002392980590268712,-0.013223140495867702,0.0079836125846946,-0.010826888756692354,-0.015558148580319009,-0.0050717287349660856,-0.001432064268250155,-0.005002691321280395,-0.032865400495458164,-0.009968186638388055,-0.028760119301235454,0.005144729855910857,-0.013130615065653162,-0.008774678784080225,-0.009409751924721932,-0.006088897909478419
2018-04-23,0.018069480065283194,-0.024815076271446634,-0.01414341114744111,0.003068896731625026,0.0010885017617776604,0.02590018951358175,-0.014218009478673022,-0.006229036895064821,0.004841997961263944,0.0033942558746737905,-0.0069670227589411216,0.012182114186268578,-0.003713527851458953,0.0030150753768845018,-0.0002605387942263837,-0.002646139042578821,-0.031608060055314025,-0.004515001456452117,-0.02112700689076219,0.00560063643595865,-0.003415300546448119,-0.020351328191945184,-0.027856986181180154,-0.006375227686703067,-0.018707482993197133,0.003414479924122693,0.026338514680483538,0.0034715131713294323
2018-04-24,-0.015573113477613698,-0.00834054606971435,0.010991129965290947,-0.009752179899036317,-0.031119797158912554,0.0049261083743843415,-0.010096153846153921,-0.016393442622950838,-0.0036774029926452956,0.004944054124381925,-0.008419083255378879,-0.009595119245701667,-0.006656017039403661,0.0030060120240480437,-0.031481288439487276,-0.037083936324167954,-0.03896368829049379,-0.007315288953913646,-0.011970698588529616,-0.01268947185215652,-0.01559287183002045,0.00021867483052706582,-0.009814981949458512,-0.018441796516956765,0.0033642573147110166,-0.019030814796143436,0.007151872107698853,-0.0059015059015058435
2018-04-25,0.01680818890310576,0.0038086169959534732,0.027846652679763606,-0.0003089638126133609,0.004992042722598233,-0.002144607843137303,-0.005099562894609,0.021078431372548945,-0.0004454626447752963,0.0059554634904195325,0.005188679245283101,-0.012320098560788417,-0.01018493701420542,-0.01665001665001664,0.0045743192336669125,0.0,0.010401188707280795,-0.008843036109064006,-0.02052441229656421,0.013365384615384723,0.05274151436031316,0.013336248360297231,0.0004557365842543515,0.012083520095622191,0.04653525706157291,-0.0033403995631784422,0.006683375104427736,0.005936540429887449
2018-04-26,0.0030887147514728763,0.02564224172002194,0.016366672852106134,0.0024338419934324396,0.016456409046933684,0.013509364445808858,-0.05589455699292167,-0.005760921747479442,0.00891322340357803,0.009009009009009139,0.00797747536367921,0.049951805862675114,0.011372867587327473,-0.004063664070436901,0.019981786039535043,0.09061306280919279,0.05336134453781516,0.0031226765799254874,0.039508907966399054,0.02467027232185215,0.0038029100529102244,0.015965480043149904,0.006719052499715383,0.00016607923824984994,-0.0027184466019417597,0.023590074121817572,0.0020746887966804906,-0.006105006105006083
2018-04-27,0.011917659804983716,0.012500578016862773,0.010735412254436527,7.707723138583589e-05,0.014168008334122462,0.038170251438958136,-0.011633919338159382,0.030420086914533906,0.014955512084306122,0.004081632653061051,0.006052141527001842,0.0076142131979695105,0.0016064257028112205,-0.011900714042842653,-0.016491596638655515,-0.003272852549379812,-0.05225368966892696,-0.0008894159501925403,0.004937394547553486,-0.03370682470599129,0.007577005435677853,-0.03227861541728616,-0.014932126696832637,0.0011808118081180208,-0.0020443925233644133,-0.017379258233108708,-0.008281573498964745,0.006961506961506991
2018-04-30,-0.016792516623464593,0.0068505663134819095,-0.011560693641618491,-0.022312138728323716,0.01693965597743885,-0.03443244820542746,-0.009155113784985458,-0.024367385192127444,0.013989057448395847,-0.014481707317073211,-0.005552984729291999,-0.00964681922932642,-0.010425020048115297,-0.025120440467997218,-0.011748371248531342,-0.009159513796877738,-0.03240740740740755,-0.012166172106825024,-0.006326988671509048,-0.029931320875259515,-0.006866110838646411,-0.01667763879745443,-0.003674781809829941,0.0041279669762641635,-0.010535557506584747,-0.01851970522268509,-0.012526096033402934,-0.0280601870679138
2018-05-01,-0.029802842732691404,0.002706462245607444,0.0036915204678362734,-0.0018130936896456618,0.0006382001836546802,-0.0012088244182534291,-0.0013199577613517421,0.008645533141210304,0.00968790238518591,0.02165506573859255,0.01535597952536083,0.013258293197683901,0.007293354943273878,-0.006706671373102657,0.028801469793580337,0.010813953488372219,0.017616354936929257,0.01907479723640737,0.009959982214317487,-0.008100632244467776,0.00032921810699604315,-0.015398348582905674,0.047717842323651505,0.08423873146380845,0.01942226165828642,-0.00443980151475587,0.015221987315010788,0.004811715481171541
2018-05-02,0.0008861058601135063,0.0007237963116546453,-0.0017479334328684981,-0.002606120434353376,-0.013568016738628619,-0.016036308623297857,-0.01718213058419238,-0.018095238095238053,0.00637638914192018,0.00025233409033553755,-0.012373968835930338,-0.0069963682973723795,-0.014749262536873031,0.0010660980810235365,-0.004569567729397428,0.012711376969975818,-0.019234879247702508,-0.0066322770817979215,-0.0036453288720611488,-0.01686475001659926,0.015303603751851247,0.013145965548504224,0.00506050605060504,0.0498662784792987,-0.004255319148936287,-0.01974029380902409,-0.01790920449812594,0.0037476577139288203
2018-05-03,-0.017942513132267135,0.009010773751224166,-0.028052383905446288,-0.006967813452630756,0.0011117209812914197,-0.03413284132841332,0.012372243141473893,0.07759456838021328,0.01568911416847696,-0.06886982845610501,-0.010672853828306295,0.0024202656913892007,0.08845944474686984,-0.015264465743699107,-0.00047488391726469015,-0.011643096495711824,0.015907605142732484,-0.003115727002967472,0.029516773304111066,-0.012595394070372024,-0.00470016207455437,0.0004474272930647949,0.009741681260945656,0.011963111053785669,0.0062160062160061536,0.0011373519769852791,-0.030110262934690324,0.0064302012030699185
2018-05-04,0.009555862732135267,-0.08512163433537923,0.014637441825551711,0.007933660247976704,0.010919008832781296,0.007322508755173596,0.009564293304994642,0.01035103510351032,-0.0011288022813688015,0.02763478732050939,0.016885553470919357,0.016471724433952062,-0.011752938234558585,0.020908435472242415,0.03188512907142482,0.014883346741753734,0.0205920205920207,0.012204197053133026,0.026043812663095744,-0.003967032591224773,0.010421755414427691,0.032647584973166444,0.04281842818428183,0.0007488130516521974,0.010521235521235628,-0.0016706762897621408,0.012680367293397499,0.019991755976916714
2018-05-07,0.0004762471722825623,0.029822241809901673,-0.0023673892135828156,0.007633889723914322,0.008847686502337249,-0.0407711757269279,-0.0052631578947369695,-0.010690423162583396,0.006364123000059507,-0.02662799894542578,0.005073800738007339,0.0005806281340723363,0.011386639676113308,-0.0067090395480225995,-0.010180590371924092,0.007700583205933809,0.018915510718789275,0.012204087634171357,0.04024094369614328,-0.009304721030042873,-0.002256244963738885,0.0047639670853183436,-0.008939708939708968,0.0361071752662665,-0.0017193619256853365,0.0007363277327800954,0.00993091537132984,-0.008890684986866182
2018-05-08,0.0025586100202308337,0.027468695514344388,0.00011123470522811374,-0.004160942100098097,-0.015198454641542458,-0.005601317957166452,0.00793650793650813,-0.024313372354795137,0.0025413711583923693,0.0005417118093173912,0.007801743919229054,0.00321797847647165,0.007505629221916443,-0.02026306434411662,0.007132520157122402,0.005337978310951286,0.0018564356435644136,0.011475886112725098,0.006916519221489503,-0.00928814029250713,0.013729607494750384,0.0021551724137931494,0.013425634571009093,-0.010648269080069328,0.009090039230695623,-0.008227424749163825,-0.014536126549807626,-0.0020387359836899765
2018-05-09,0.006825330880170899,0.0004936519445259968,0.015941867793719533,0.08774488549016524,0.010173019985196152,0.021868787276341894,0.0034120734908136274,0.0009229349330872605,0.0139715852148794,-0.0008121277747699107,0.02823315118397063,0.013146132407845679,-0.0062080953563447006,-0.022859216255442627,0.024940983270040018,0.02090319695953502,0.05023677166975493,0.02211690363349139,0.021485623003194787,-0.00440775204645627,0.005576800509878854,0.00903225806451613,-0.011074311736700593,0.004690314965521525,0.01972311776977076,0.005395562150131372,-0.03340563991323209,-0.0014300306435137689
2018-05-10,0.006661164819618204,0.004779893608819696,-0.00010947706455488593,0.010400434861387975,-0.04743106535567587,0.01621271076523989,0.00706251634841748,-0.14430613185799923,0.0044186046511627275,0.03467894879436462,0.0075287865367583695,0.008460061244615291,0.002248875562218755,0.010768659487560228,0.021480072100941383,0.01571225227198081,0.03234659870613599,0.009273570324574987,0.016998983501446574,0.015108924806746193,-0.0007922674694976761,0.018329070758738242,0.015907901622187248,0.014731797804915736,0.022596243258322435,0.01301402025893883,0.06912028725314179,-0.017798690671031236
2018-05-11,0.018270187972126095,-0.002869638609683256,0.030620437956204283,0.02209310666379749,-0.0038605398025020055,0.018187619655392506,-0.006233766233766258,0.05334051724137945,-0.005788376939106277,0.0018329405603561,-0.0017582417582416854,-0.0005146680391149294,0.009224632261281451,0.019838354151359372,-0.012058232439586147,0.00786934727537325,-0.015951386251424116,0.006125574272588086,-0.02151248616065926,0.062443752163378496,0.0014272121788772019,0.009418166596902422,-0.0006181106418047255,-0.016193653550264253,-0.0065472401564062865,0.03284550692007149,0.00881612090680095,0.0024994792751511508
2018-05-14,0.01190407729024101,-0.024592939148634807,-0.00017706009419604651,0.00673731489929108,1.447883435745645e-05,0.014728925101848978,0.003397804495556711,0.06035805626598467,0.004832324173265068,0.001045478306325176,-0.006164685160722216,-0.008290422245108009,0.0022233201581027817,-0.021613832853025983,0.01230463904738266,-0.0018717578480134112,0.022771130837514475,-0.021170610211706076,0.0032530290886803037,0.008470710888121458,-0.004750593824227933,0.00684221438938426,0.02071951345222134,-0.04007432641684727,0.012723112128146363,0.0095531191895879,-0.008322929671244372,0.010388531061707784
2018-05-15,-0.020572857467606287,-0.015651625118333956,-0.022242686123113864,-0.009968630184733152,-0.002060790919006572,0.009882643607164843,-0.008075019536337602,0.013506994693680774,-0.00805376904803301,-0.010966057441253119,-0.023482498892335002,-0.014642504802949263,-0.002711363076164597,0.006627393225331346,-0.009018281625251201,-0.01243034719245606,0.019056603773584868,-0.0028272547356514854,-0.03837719298245623,-0.029366156231827922,-0.0014319809069213152,0.018327841845140025,-0.011411835992728658,0.0025809781907342177,-0.012924801156905308,-0.012193572970913391,-0.03650860260176236,-0.009870450339296788
2018-05-16,0.00847162585586636,-0.0016990446880810195,0.01974208505397379,0.027003238980425115,0.0033079434167573307,0.0027522935779815683,0.007090336134453867,-0.028557829604950125,-0.0009345794392523477,0.021647307286166928,0.008620689655172376,0.0033725035569371897,0.005437469105289194,0.016825164594001407,0.023344379049409003,-0.006076388888888951,0.046102573597482044,0.0019846895378508034,0.0018244013683010873,0.009186220668996548,0.00940089228808172,0.030131445904954424,0.009704770660945883,0.04849401467370318,0.020053108689680466,0.003986112897004013,0.03179442508710806,0.0047767393561786164
2018-05-17,0.004890678941311899,-0.0066632413859541995,-0.003339135377073643,-0.016763223749614253,0.0069989732911082125,-0.021957913998170153,0.0013037809647977738,0.05634492895639376,0.0005846585594013742,0.007235142118863003,0.0031488978857399097,-0.0033086497557901495,-0.0031956735496558863,-0.0010791366906475197,-0.017302208689768395,0.0030567685589519833,-0.031858407079645934,-0.011177136389360576,0.00692660401287748,0.015797632004221462,0.005998421468034643,0.00863761287789555,0.008802104411169465,0.05897247030660169,-0.009605026929982108,0.0011526639344263678,-0.02828197551709588,0.008474576271186418
2018-05-18,0.00944746636129401,0.0025215381382643898,-0.0006059093987240693,0.01687469493061866,-0.010899378204115573,-0.03336451512316807,-0.002083333333333326,0.0009276437847867136,0.0066027813486035924,-0.004104669061056887,-0.007174887892376636,0.004004636948045093,0.0009864364981506668,0.024486856319769545,-0.03855800914769092,-0.005877231171092623,-0.023948811700182815,-0.011303476892259301,-0.007153468544115693,-0.02009740259740256,0.010042366232543731,-0.010120669521214487,-0.01223548290041121,-0.009868278050689128,0.00190338076679053,0.005756684149929692,-0.019548218940052098,-0.0024595203935232623
2018-05-21,0.0009642654566079933,0.02481337568321429,-0.009736091298145344,0.002125762874579884,0.0025262057551032058,-0.01870967741935481,-0.0007828810020876764,-0.030120481927710774,0.012422360248447228,0.006439979392065975,-0.002258355916892496,0.006035478114831516,0.002956393200295615,0.002460456942003475,0.022405238119596937,0.009908035909787616,0.039145907473309594,-0.009406657018813158,-0.006912255021549907,-0.01726251615254626,0.010563927295323738,-0.007864726700747116,0.0036551934206519032,0.027470436717011992,-0.0011760448706351623,-0.006486899007886127,0.0026583961010189228,-0.012533388124101097
2018-05-22,0.01071003570011908,-0.018202699726251437,0.007274822631180733,-0.009990420145066237,0.0027177585973856555,-0.013806706114398493,-0.013580569339253001,0.030100334448160515,-0.0025801272862794322,-0.004607115433836739,-0.0009053870529651675,-0.0059992696541291135,0.0019651191353475816,0.0038569424964935983,0.015560114074148146,-0.003740040110575049,0.06398702235039666,-0.02089116143170211,-0.006305273501474029,-0.006473364801078962,-0.009531129900076762,-0.0007927070947284509,0.01203844208396565,-0.021750587564988266,0.004075717779186583,0.0003840737421585416,0.02342023862129916,-0.01581356637536424
2018-05-23,0.008858488450325108,0.025478727666052414,0.014516071364725214,-0.0015551562068011338,0.0038802420577799257,0.018000000000000016,0.007148530579825119,-0.045454545454545525,0.0035065532306275404,-0.0017999485728978915,-0.0077027639329406705,0.029862496063818522,-0.009561166952684497,0.0094306671323785,0.0016257759385160941,0.0168661588683352,0.015924106386583148,-0.003431811399582041,0.019942315615986805,0.0021379123116600507,-0.008381188887164437,-0.012891709639032078,0.00019992003198709973,0.007527883747342701,0.001894281075230042,0.004479140005118953,-0.025474956822107098,0.03974630021141645
2018-05-24,-0.011003667889296409,-0.013157277912336895,0.0023259911894273344,0.0005191928282162195,0.0014530631818727713,0.011787819253438192,-0.006572029442691862,-0.0038872691933915515,-0.006644898894426321,-0.0025759917568264346,0.0009132420091324533,0.007949854762268727,0.005198019801980314,0.007612456747404961,0.005213713049038393,-0.005189941144997268,0.025346006336501636,0.019314268603084273,0.0005978831703967735,-0.002370390437167691,-0.002191266238848022,0.0004018485031143104,-0.004797121726963893,0.0057085049497795914,-0.002881065994417842,-6.370238246899973e-05,-0.003987594151528606,0.056527043513623365
2018-05-25,0.001573387278039906,0.012430130001741757,0.00632889138919146,-0.003909222998685347,0.010697799145708231,-0.016828478964401317,0.003969304048690114,0.01658536585365855,0.00801568536993269,0.005165289256198413,-0.00045620437956206406,-0.003539107133828767,0.0027086924402857093,-0.0024038461538461453,-0.011449821402358507,-0.005432151885118142,-0.0022767929744673676,-0.013660399529964673,0.006427440974128729,-0.0029530565832796007,-0.0020392156862745203,-0.007029524000803367,0.007933319943763895,-0.016812760454088083,0.007313769751692956,0.0033764413582213493,-0.006227758007117501,0.021939953810623525
2018-05-29,-0.004488330341113178,0.0004222840877099454,0.0030746654554347774,-0.0064946341124578755,-0.01638854933621381,0.003291639236339794,-0.010806536636794872,-0.025431861804222744,-0.011727688787185442,-0.008735868448098705,-0.027841168416248285,-0.001978791415089609,-0.013261296660117883,0.005507745266781328,-0.008662079889125374,0.004434349989184572,0.02070089649551754,-0.0028294862248698927,-0.0027599486521180383,0.009396064546878247,-0.0062873310279786265,-0.015776699029126262,-0.009265716847663752,-0.007600116924875833,-0.005557547508067473,-0.014349206349206334,-0.0196956132497762,0.030320150659133738
2018-05-30,0.015779981965734935,-0.0164464941765029,0.025462398550976983,0.01688456967069829,0.010582698708592853,0.25820209973753294,0.008526512123634422,0.02461841457410152,0.0023733719247467366,0.01140487299118731,0.040375586854459966,0.022369089984748403,0.017919362867097943,0.020198562136254594,0.0077391651687637175,0.010390868956605903,-0.0007984669434685232,0.01896654719235369,0.017699684623801115,0.014806070826306916,0.012337867763366095,0.02527743526510484,0.0034191472244569088,0.020500736377024875,0.008202632053362136,0.009018294254057979,-0.022831050228310557,0.01462255529153711
2018-05-31,-0.003439857967154958,-0.00036558421947763264,-0.0014945652173913304,-0.01292584825879195,0.0052049571020018615,-0.04563233376792697,-0.003434610303830965,-0.003844305622296873,-0.0002887502887501947,-0.02895950794464386,-0.005866425992779756,0.0024863252113376255,-0.006112469437652757,-0.02080536912751685,-0.018084526581776728,0.021900143869558297,-0.07959085823877254,0.0013190678587129412,-0.0031779661016949623,-0.001894380005982188,-0.0050000000000000044,-0.009220284626177633,-0.011725796752856343,0.019886855625469213,0.0005364327223960075,-0.016853932584269593,-0.014485981308411167,-0.0025220680958385477
2018-06-01,0.021990869613628616,0.03840038161869952,0.010647707171043574,0.01222442795946077,0.00949301064051733,-0.03415300546448086,0.0164369034994698,-0.007235890014471891,0.012015481485760482,0.005542359461599311,0.029505220154334877,0.01230158730158748,0.021894218942189347,0.02193283070596297,0.02270663033605813,0.011523620815517832,0.019968744573710673,0.020345433255269274,0.02153948641489678,0.021843367075119913,0.00706658291457285,0.010924539753186302,0.02393266403001726,0.013216357718975447,0.025824323116790282,-0.012662337662337597,-0.006638217164532945,-0.01354524110529165
2018-06-04,0.010186849703110568,0.02702702702702675,0.006126089737116924,0.007707129094412402,-0.0014749123977190193,0.035077793493635046,0.019040166927490887,-0.02186588921282795,0.0057080883612077304,0.002624671916010568,0.002645502645502562,0.014308114464915755,0.011314395763119878,0.012072434607645954,0.009423722123544476,-0.003659982473323442,0.006128702757916216,0.022378424903170213,0.028072354630851448,0.016977320125130202,0.010915328239513578,-0.003402041224734864,-0.006140437753788253,-0.01575330987095691,0.008188153310104473,-0.015784281486353247,0.006682577565632508,0.07305016477480786
2018-06-05,-0.02000647109577225,0.024124049500521938,-0.0009032819243252055,-0.0056678503141217584,0.00714554520651034,0.01612462421426608,0.024827233171231144,-0.005464480874316946,0.009875702366763273,-0.005235602094240899,0.02990325417766071,0.0059420289855072195,0.020233277791002147,0.004638833664678543,-0.013441517180702856,-0.0017591059602649617,0.005245346869712231,0.02216921565876251,0.0008155498165012265,-0.0007690089397287547,0.0191269474008946,0.0066265060240964235,-0.008370702541106056,-0.019084511039219043,0.01658890616899944,-0.0262612763113933,0.03082029397818875,0.03395325029858398
2018-06-06,0.010014857205744798,0.012767877940833783,0.01711090275917493,0.02146143808804335,0.005973871900382788,0.004034427111350158,-0.0022477522477521994,-0.005994005994006013,0.005001967065699997,-0.0007894736842105621,0.0038428693424423788,0.006099025116457879,0.018898740083994392,-0.011543535620052836,-0.011048355132778354,-0.008292733492277327,0.00016832183134152245,0.028277282086479172,0.0003018093470357197,0.010517877184543778,0.022097775087029037,0.012567324955116588,0.008039393025826458,-0.009431369429054981,0.0038245792962774416,0.0017156189953335677,0.028518859245630246,0.017161716171617103
2018-06-07,-0.001362026695723273,-0.02645008265650839,0.005333333333333412,-0.001579991259622937,-0.010121739453426204,0.001607286364853966,0.01251564455569465,-0.03467336683417077,-0.010625209708086336,0.004477218856992371,0.0017014036580178526,-0.015465393794749427,0.003434852301350988,-0.00033366700033354846,-0.054005310355192626,-0.01651510400334477,0.0035341635812857763,-0.012147910826324826,-0.008478283826391486,-0.02034081172849289,0.007700281356434191,-0.009653270291568039,0.021732628850563263,0.023467048292177273,-0.007366014732029469,-0.0015071590052750938,0.018336314847942736,-0.0027579493835172553
2018-06-08,0.0054555373704310295,0.010527870062753797,-0.006811409110259681,0.008720538720538684,0.002138856837306191,0.0008023535704733131,-0.003955500618047059,0.010411244143675225,-0.0006782726656114901,0.00524383848977461,0.006794055201698512,0.0,0.011182108626198062,0.004005340453938411,-0.004236614944659323,0.0048889361249866425,0.029515344625188566,0.004729729729729737,-0.0023583111449220207,-0.0020082923037055833,0.012637766348273294,0.009349512631788404,-0.026148892574885285,0.011600034243643531,-0.012794268167860778,0.03293310463121801,0.010979358805445871,0.008784773060029227
2018-06-11,0.0016820401519261896,-0.0075688944738303565,0.011177420950245542,0.0047064321239027596,-0.0057335692287530104,-0.0024051309460182413,0.004964010920823991,-0.014425553838227745,0.0007918552036199067,0.002608242044861653,0.012652889076339102,0.0004848249781830294,0.010155721056194889,-0.0036569148936169693,-0.022975057171727875,0.012903225806451646,0.0,0.016677874915938196,-0.006329113924050556,0.01249594287568967,-0.0011609345523145853,-0.011233740638549428,-0.0015028554253081472,-0.011735003314574333,-0.003974425436322759,-0.012753238126868238,0.03779322328410073,-0.015320109659732184
